code, english name,repair group, shop, car, part group 
r5_walek_rozrzadu_2, "Camshaft B (I5 DOHC ADI)", 3, "Engine/MainShop", 0
r5_walKorbowy, "Crankshaft (I5 DOHC ADI)", 4, "Engine/MainShop", 2
r5_wentylator, "Radiator Fan (I5 DOHC ADI)", 2, "Engine/MainShop", 0
r5_zawor_upustowy, "Blow off valve (I5 DOHC ADI)", 4, "Engine/MainShop", 0
w_r5_wydech_poczatkowy, "Front Exhaust Section (I5 DOHC ADI)", 0, "Exhaust/MainShop", 2
w_tlumik_koncowy_5, "Rear Muffler G", 0, "Exhaust/MainShop", 2
r4_4_blok, "Engine Block (I4 SOHC D)", 4, "Engine/MainShop", 0
r4_4_dzwigniazaworu, "Rocker Arm (I4 SOHC D)", 0, "Engine/MainShop", 0
r4_4_gearbox, "Gearbox (I4 SOHC D)", 4, "Gearbox/MainShop", 2
r4_4_glowica, "Engine Head (I4 SOHC D)", 4, "Engine/MainShop", 0
r4_4_kolektor_dolotowy, "Intake Manifold (I4 SOHC D)", 3, "Engine/MainShop", 0
r4_4_kolektor_wydechowy, "Exhaust Manifold (I4 SOHC D)", 2, "Engine/MainShop", 0
r4_4_miska_olejowa, "Oil Pan (I4 SOHC D)", 2, "Engine/MainShop", 2
r4_4_oslona_rozrzadu_1, "Timing Cover A (I4 SOHC D)", 1, "Engine/MainShop", 0
r4_4_oslona_rozrzadu_2, "Timing Cover B (I4 SOHC D)", 1, "Engine/MainShop", 0
r4_4_oslona_rozrzadu_3, "Timing Cover C (I4 SOHC D)", 1, "Engine/MainShop", 0
r4_4_pasek_1, "Serpentine Belt A (I4 SOHC D)", 0, "Engine/MainShop", 0
r4_4_pasek_2, "Serpentine Belt B (I4 SOHC D)", 0, "Engine/MainShop", 0
r4_4_pokrywa_glowicy, "Engine Head Cover (I4 SOHC D)", 1, "Engine/MainShop", 0
r4_4_pompaWody, "Water Pump (I4 SOHC D)", 3, "Engine/MainShop", 0
r4_4_przepustnica, "Throttle (I4 SOHC D)", 4, "Engine/MainShop", 0
r4_4_turbo, "Turbocharger (I4 SOHC D)", 4, "Engine/MainShop", 0
r4_4_walek_rozrzadu, "Camshaft (I4 SOHC D)", 3, "Engine/MainShop", 0
r4_4_walKorbowy, "Crankshaft (I4 SOHC D)", 4, "Engine/MainShop", 2
r4_4_wkladka, "Camshaft Cap (I4 SOHC D)", 0, "Engine/MainShop", 0
w_r4_poczatkowy_wzdluzny_4, "Front Exhaust Section (I4 SOHC D)", 0, "Exhaust/MainShop", 2
r4_3_blok, "Engine Block (I4 DOHC TAE)", 4, "Engine/MainShop", 0
r4_3_filtr_dol, "Air Filter Base (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_filtr_gora, "Air Filter Cover (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_filtr_srodek, "Air Filter (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_gearbox, "Gearbox (I4 DOHC TAE)", 4, "Gearbox/MainShop", 2
r4_3_glowica, "Engine Head (I4 DOHC TAE)", 4, "Engine/MainShop", 0
r4_3_glowica_wkladka, "Camshaft Cap (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_kolektor_dolotowy, "Intake Manifold (I4 DOHC TAE)", 3, "Engine/MainShop", 0
r4_3_kolektor_wydechowy, "Exhaust Manifold (I4 DOHC TAE)", 3, "Engine/MainShop", 0
r4_3_listwa_wtryskowa, "Fuel Rail (I4 DOHC TAE)", 4, "Engine/MainShop", 0
r4_3_miska_olejowa, "Oil Pan (I4 DOHC TAE)", 2, "Engine/MainShop", 2
r4_3_oslona_rozrzadu_1, "Timing Cover A (I4 DOHC TAE)", 1, "Engine/MainShop", 0
r4_3_oslona_rozrzadu_2, "Timing Cover B (I4 DOHC TAE)", 1, "Engine/MainShop", 0
r4_3_oslona_rozrzadu_3, "Timing Cover C (I4 DOHC TAE)", 1, "Engine/MainShop", 0
r4_3_oslona_swiec, "Spark Plug Cover (I4 DOHC TAE)", 1, "Engine/MainShop", 0
r4_3_pasek_1, "Serpentine Belt A (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_pasek_2, "Serpentine Belt B (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_pasek_3, "Serpentine Belt C (I4 DOHC TAE)", 0, "Engine/MainShop", 0
r4_3_pokrywa_glowicy_1, "Engine Head Cover A (I4 DOHC TAE)", 1, "Engine/MainShop", 0
r4_3_pokrywa_glowicy_2, "Engine Head Cover B (I4 DOHC TAE)", 1, "Engine/MainShop", 0
r4_3_pompaWody, "Water Pump (I4 DOHC TAE)", 3, "Engine/MainShop", 0
r4_3_walek_rozrzadu_1, "Camshaft A (I4 DOHC TAE)", 3, "Engine/MainShop", 0
r4_3_walek_rozrzadu_2, "Camshaft B (I4 DOHC TAE)", 3, "Engine/MainShop", 0
r4_3_walKorbowy, "Crankshaft (I4 DOHC TAE)", 4, "Engine/MainShop", 2
r4_3_wentylator, "Radiator Fan (I4 DOHC TAE)", 2, "Engine/MainShop", 0
w_r4_poczatkowy_wzdluzny_3, "Front Exhaust Section (I4 DOHC TAE)", 0, "Exhaust/MainShop", 2
polosNapedowaPrzod_2_gtr, "Front Drive Axle L", 2, "Suspension/MainShop", 1
polosNapedowaPrzod_1_gtr, "Front Drive Axle K", 2, "Suspension/MainShop", 1
w_i4_koncowy_griffintyro, "Rear Muffler (I4 DOHC BFM)", 0, "Exhaust/MainShop", 2
w_tlumik_koncowy_6, "Rear Muffler H", 0, "Exhaust/MainShop", 2
w_v8_mid_scharged_poczatkowy_1_hammerdalstrales, "Front Exhaust Section A (V8 DOHC AXK-SCRS M)", 0, "Exhaust/MainShop", 2
w_v8_mid_scharged_poczatkowy_2_hammerdalstrales, "Front Exhaust Section B (V8 DOHC AXK-SCRS M)", 0, "Exhaust/MainShop", 2
w_v8_ls3_mid_koncowy_boltreptiliar6, "Rear Muffler (V8 OHV CGM M1D)", 0, "Exhaust/MainShop", 2
w_v8_mid_turbo_poczatkowy_2_hammerdalstrales, "Front Exhaust Section B (V8 DOHC AXK-TRS M)", 0, "Exhaust/MainShop", 2
w_v8_mid_turbo_poczatkowy_1_hammerdalstrales, "Front Exhaust Section A (V8 DOHC AXK-TRS M)", 0, "Exhaust/MainShop", 2
w_v10_4_srodkowy_mayent8, "Middle Muffler (V10 OHV MT8)", 0, "Exhaust/MainShop", 2
w_v10_4_koncowy_mayent8, "Rear Muffler (V10 OHV MT8)", 0, "Exhaust/MainShop", 2
w_v10_4_poczatkowy_1_mayent8, "Front Exhaust Section A (V10 OHV MT8)", 0, "Exhaust/MainShop", 2
w_v10_4_poczatkowy_2_mayent8, "Front Exhaust Section B (V10 OHV MT8)", 0, "Exhaust/MainShop", 2
w_v12_3_koncowy_arezzocortona, "Rear Muffler (V12 DOHC ARZ)", 0, "Exhaust/MainShop", 2
w_v12_3_poczatkowy_1_arezzocortona, "Front Exhaust Section A (V12 DOHC ARZ)", 0, "Exhaust/MainShop", 2
w_v12_3_poczatkowy_2_arezzocortona, "Front Exhaust Section B (V12 DOHC ARZ)", 0, "Exhaust/MainShop", 2
w_v8_mid_turbo_koncowy_1_hammerdalstrales, "Rear Muffler A (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_mid_turbo_koncowy_2_hammerdalstrales, "Rear Muffler B (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_ls3_mid_poczatkowy_boltreptiliar6, "Front Exhaust Section (V8 OHV CGM M1D)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_1, "Front Exhaust Section C (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_1_2, "Front Exhaust Section D (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_h1, "Front Exhaust Section E (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_h1_2, "Front Exhaust Section F (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_h2, "Front Exhaust Section G (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_h2_2, "Front Exhaust Section H (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_h3, "Front Exhaust Section I (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
w_v8_turbo_poczatkowy_h3_2, "Front Exhaust Section J (V8 DOHC AXK-TRS)", 0, "Exhaust/MainShop", 2
v12_walek_rozrzadu_2, "Camshaft B (V12)", 3, "Engine/MainShop", 0
w_ruraLaczaca_bolt, "Exhaust Pipe D", 0, "Exhaust/MainShop", 2
w_v8_koncowy_bolt, "Rear Muffler I", 0, "Exhaust/MainShop", 2
car_tempestmagnum-headlight_right, "Dodge Charger Daytona Right Headlight", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-door_front_left, "Dodge Charger Daytona Front Left Door", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-taillight_right, "Dodge Charger Daytona Right Taillight", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-trunk, "Dodge Charger Daytona Trunk", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-bumper_rear, "Dodge Charger Daytona Rear Bumper", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-fender_front_right, "Dodge Charger Daytona Front Right Fender", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-fender_front_left, "Dodge Charger Daytona Front Left Fender", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-bumper_front, "Dodge Charger Daytona Front Bumper", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-hood, "Dodge Charger Daytona Hood", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-taillight_left, "Dodge Charger Daytona Left Taillight", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-headlight_left, "Dodge Charger Daytona Left Headlight", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-door_front_right, "Dodge Charger Daytona Front Right Door", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-window_front, "Dodge Charger Daytona Windshield", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-window_back, "Dodge Charger Daytona Rear Window", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-window_body_left_1, "Dodge Charger Daytona Left Body Window A", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-window_body_right_1, "Dodge Charger Daytona Right Body Window A", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-window_door_front_left, "Dodge Charger Daytona Front Left Door Window", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-window_door_front_right, "Dodge Charger Daytona Front Right Door Window", 0, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-mirror_left, "Dodge Charger Daytona Left Side Mirror", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_tempestmagnum-mirror_right, "Dodge Charger Daytona Right Side Mirror", 6, "Noinshop/BodyShop"car_tempestmagnum, 0
car_salemflamo-headlight_right, "Ford Pinto Right Headlight", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-door_front_left, "Ford Pinto Front Left Door", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-bumper_rear, "Ford Pinto Rear Bumper", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-taillight_right, "Ford Pinto Right Taillight", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-headlight_left, "Ford Pinto Left Headlight", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-door_front_right, "Ford Pinto Front Right Door", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-bumper_front, "Ford Pinto Front Bumper", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-fender_front_right, "Ford Pinto Front Right Fender", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-taillight_left, "Ford Pinto Left Taillight", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-fender_front_left, "Ford Pinto Front Left Fender", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-trunk, "Ford Pinto Trunk", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-hood, "Ford Pinto Hood", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-window_front, "Ford Pinto Windshield", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-window_trunk, "Ford Pinto Trunk Window", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-window_body_left_1, "Ford Pinto Left Body Window A", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-window_body_right_1, "Ford Pinto Right Body Window A", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-window_door_front_left, "Ford Pinto Front Left Door Window", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-window_door_front_right, "Ford Pinto Front Right Door Window", 0, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-mirror_left, "Ford Pinto Left Side Mirror", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_salemflamo-mirror_right, "Ford Pinto Right Side Mirror", 6, "Noinshop/BodyShop"car_salemflamo, 0
car_royalecrown-door_rear_right, "Opel Insignia Rear Right Door", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-door_rear_left, "Opel Insignia Rear Left Door", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-fender_front_left, "Opel Insignia Front Left Fender", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-headlight_right, "Opel Insignia Right Headlight", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-door_front_right, "Opel Insignia Front Right Door", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-taillight_right, "Opel Insignia Right Taillight", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-trunk, "Opel Insignia Trunk", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-fender_front_right, "Opel Insignia Front Right Fender", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-door_front_left, "Opel Insignia Front Left Door", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-headlight_left, "Opel Insignia Left Headlight", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-bumper_rear, "Opel Insignia Rear Bumper", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-bumper_front, "Opel Insignia Front Bumper", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-taillight_left, "Opel Insignia Left Taillight", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-hood, "Opel Insignia Hood", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-window_front, "Opel Insignia Windshield", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-window_trunk, "Opel Insignia Trunk Window", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-window_door_rear_left, "Opel Insignia Rear Left Door Window", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-window_door_rear_right, "Opel Insignia Rear Right Door Window", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-window_door_front_left, "Opel Insignia Front Left Door Window", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-window_door_front_right, "Opel Insignia Front Right Door Window", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-mirror_left, "Opel Insignia Left Side Mirror", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-mirror_right, "Opel Insignia Right Side Mirror", 6, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-taillight_right_trunk, "Opel Insignia Trunk Right Taillight", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_royalecrown-taillight_left_trunk, "Opel Insignia Trunk Left Taillight", 0, "Noinshop/BodyShop"car_royalecrown, 0
car_rinobianco-headlight_left, "Fiat Grande Punto Left Headlight", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-bumper_rear, "Fiat Grande Punto Rear Bumper", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-door_front_right, "Fiat Grande Punto Front Right Door", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-taillight_right, "Fiat Grande Punto Right Taillight", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-door_rear_right, "Fiat Grande Punto Rear Right Door", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-door_rear_left, "Fiat Grande Punto Rear Left Door", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-door_front_left, "Fiat Grande Punto Front Left Door", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-bumper_front, "Fiat Grande Punto Front Bumper", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-taillight_left, "Fiat Grande Punto Left Taillight", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-headlight_right, "Fiat Grande Punto Right Headlight", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-fender_front_left, "Fiat Grande Punto Front Left Fender", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-hood, "Fiat Grande Punto Hood", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-fender_front_right, "Fiat Grande Punto Front Right Fender", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-trunk, "Fiat Grande Punto Trunk", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_front, "Fiat Grande Punto Windshield", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_trunk, "Fiat Grande Punto Trunk Window", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_body_left_1, "Fiat Grande Punto Left Body Window A", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_body_right_1, "Fiat Grande Punto Right Body Window A", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_door_front_left, "Fiat Grande Punto Front Left Door Window", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_door_front_right, "Fiat Grande Punto Front Right Door Window", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_door_rear_left, "Fiat Grande Punto Rear Left Door Window", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-window_door_rear_right, "Fiat Grande Punto Rear Right Door Window", 0, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-mirror_left, "Fiat Grande Punto Left Side Mirror", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_rinobianco-mirror_right, "Fiat Grande Punto Right Side Mirror", 6, "Noinshop/BodyShop"car_rinobianco, 0
car_mioveniurs-bumper_rear, "Dacia Duster Rear Bumper", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-door_front_left, "Dacia Duster Front Left Door", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-headlight_right, "Dacia Duster Right Headlight", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-taillight_right, "Dacia Duster Right Taillight", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-door_front_right, "Dacia Duster Front Right Door", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-fender_front_right, "Dacia Duster Front Right Fender", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-trunk, "Dacia Duster Trunk", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-fender_front_left, "Dacia Duster Front Left Fender", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-headlight_left, "Dacia Duster Left Headlight", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-door_rear_right, "Dacia Duster Rear Right Door", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-bumper_front, "Dacia Duster Front Bumper", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-taillight_left, "Dacia Duster Left Taillight", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-door_rear_left, "Dacia Duster Rear Left Door", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-hood, "Dacia Duster Hood", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_front, "Dacia Duster Windshield", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_trunk, "Dacia Duster Trunk Window", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_body_left_1, "Dacia Duster Left Body Window A", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_body_right_1, "Dacia Duster Right Body Window A", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_door_front_left, "Dacia Duster Front Left Door Window", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_door_front_right, "Dacia Duster Front Right Door Window", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_door_rear_left, "Dacia Duster Rear Left Door Window", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-window_door_rear_right, "Dacia Duster Rear Right Door Window", 0, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-mirror_left, "Dacia Duster Left Side Mirror", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mioveniurs-mirror_right, "Dacia Duster Right Side Mirror", 6, "Noinshop/BodyShop"car_mioveniurs, 0
car_mayenm8-fender_front_right, "Audi A8 Front Right Fender", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-bumper_rear, "Audi A8 Rear Bumper", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-hood, "Audi A8 Hood", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-taillight_left, "Audi A8 Left Taillight", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-door_front_right, "Audi A8 Front Right Door", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-fender_front_left, "Audi A8 Front Left Fender", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-taillight_right, "Audi A8 Right Taillight", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-door_rear_right, "Audi A8 Rear Right Door", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-door_front_left, "Audi A8 Front Left Door", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-headlight_right, "Audi A8 Right Headlight", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-trunk, "Audi A8 Trunk", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-bumper_front, "Audi A8 Front Bumper", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-headlight_left, "Audi A8 Left Headlight", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-door_rear_left, "Audi A8 Rear Left Door", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_front, "Audi A8 Windshield", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_back, "Audi A8 Rear Window", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_body_left_1, "Audi A8 Left Body Window A", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_body_right_1, "Audi A8 Right Body Window A", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_door_front_left, "Audi A8 Front Left Door Window", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_door_front_right, "Audi A8 Front Right Door Window", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_door_rear_left, "Audi A8 Rear Left Door Window", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-window_door_rear_right, "Audi A8 Rear Right Door Window", 0, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-mirror_left, "Audi A8 Left Side Mirror", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm8-mirror_right, "Audi A8 Right Side Mirror", 6, "Noinshop/BodyShop"car_mayenm8, 0
car_mayenm6-taillight_right, "Audi A4 Avant Right Taillight", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-fender_front_left, "Audi A4 Avant Front Left Fender", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-headlight_right, "Audi A4 Avant Right Headlight", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-trunk, "Audi A4 Avant Trunk", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-bumper_front, "Audi A4 Avant Front Bumper", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-hood, "Audi A4 Avant Hood", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-door_front_right, "Audi A4 Avant Front Right Door", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-bumper_rear, "Audi A4 Avant Rear Bumper", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-headlight_left, "Audi A4 Avant Left Headlight", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-fender_front_right, "Audi A4 Avant Front Right Fender", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-door_rear_left, "Audi A4 Avant Rear Left Door", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-door_front_left, "Audi A4 Avant Front Left Door", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-door_rear_right, "Audi A4 Avant Rear Right Door", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-taillight_left, "Audi A4 Avant Left Taillight", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_front, "Audi A4 Avant Windshield", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_trunk, "Audi A4 Avant Trunk Window", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_body_left_1, "Audi A4 Avant Left Body Window A", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_body_right_1, "Audi A4 Avant Right Body Window A", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_door_front_left, "Audi A4 Avant Front Left Door Window", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_door_front_right, "Audi A4 Avant Front Right Door Window", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_door_rear_left, "Audi A4 Avant Rear Left Door Window", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-window_door_rear_right, "Audi A4 Avant Rear Right Door Window", 0, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-mirror_left, "Audi A4 Avant Left Side Mirror", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm6-mirror_right, "Audi A4 Avant Right Side Mirror", 6, "Noinshop/BodyShop"car_mayenm6, 0
car_mayenm3-taillight_right, "Audi S3 Right Taillight", 0, "Noinshop/BodyShop"car_mayenm3, 0
